token, fname, lname, job, city, country
5279,Vinnie,Stephens,percussionist,San Francisco,USA
5280,Cherry,Bear,guitarist,Ocho Rios,Jamaica
5281,Adrian,Wallace,painter,Miami,USA
5282,Don,Richardson,grower,New York,USA
5283,Desmond,Jackson,painter,New York,USA
5284,Francis,Henderson,horns player,Kingston,Jamaica
5285,Bunny,Wong,artisan,Spanish Town,Jamaica
5286,Shelly,Black,writter,Negril,Jamaica
5287,Clive,Lawrence,selectah,Spanish Town,Jamaica
5288,Taniyah,Levi,philosopher,Miami,USA
5289,Randy,Buchanan,movie star,St. Ann,Jamaica
5290,Adrian,Campbell,photographer,Spanish Town,Jamaica
5291,Ranking,Ford,movie star,Ocho Rios,Jamaica
5292,Daddy,Gibson,singer,New York,USA
5293,Eddie,Smokey,driver,Negril,Jamaica
5294,Shannon,Smith,writter,New York,USA
5295,Chris,Powell,developer,Soweto,South Africa
5296,Connie,Chin,singer,Kingston,Jamaica
5297,Marion,Forbes,journalist,New York,USA
5298,Mighty,Baker,writter,Negril,Jamaica
5299,Sammy,Haynes,dealer,Montego Bay,Jamaica
5300,Ranking,Echo,developer,Kingston,Jamaica
5301,Carol,Brooks,movie star,San Francisco,USA
5302,Ernie,Anderson,dancer,Negril,Jamaica
5303,Aayla,Brooks,dancer,Montego Bay,Jamaica
5304,General,I,photographer,Luanda,Angola
5305,Casey,Star,painter,Trinidad & Tobago,Trinidad & Tobago
5306,Daddy,Chung,story teller,San Jose,Costa Rica
5307,Danny,Lawrence,deejay,Luanda,Angola
5308,Tony,Chung,designer,Panama,Panama
5309,Angel,Reid,dancer,São Paulo,Brazil
5310,Bagga,Powell,artisan,Negril,Jamaica
5311,Likkle,Forbes,farmer,San Andres,Colombia
5312,Daddy,Hold,journalist,Negril,Jamaica
5313,Vinnie,London,teacher,Montego Bay,Jamaica
5314,Ellis,Vernon,dealer,London,UK
5315,Clive,Fraser,selectah,San Diego,USA
5316,Ruby,Champion,singer,London,UK
5317,Clive,Lawson,philosopher,Spanish Town,Jamaica
5318,Eddie,Burton,dread maker,London,UK
5319,Stevie,West,selectah,New York,USA
5320,Desmond,Jones,designer,San Francisco,USA
5321,Mighty,Bull,developer,Lagos,Nigeria
5322,Ellis,Powell,designer,Toronto,Canada
5323,Natty,Bull,grower,Kingston,Jamaica
5324,Clair,Jackson,doctor,Negril,Jamaica
5325,Angel,Sterling,architect,San Andres,Colombia
5326,Phil,Rocky,teacher,Negril,Jamaica
5327,Tony,Watson,painter,New York,USA
5328,Horace,McKenzie,rodie,New York,USA
5329,Ashley,Smith,selectah,St. Ann,Jamaica
5330,Steff,Higgins,rodie,New York,USA
5331,Benny,Thompson,poet,Miami,USA
5332,Jerry,Reid,farmer,Montego Bay,Jamaica
5333,Eddie,Lawson,promoter,Ocho Rios,Jamaica
5334,Tony,Moore,mix engineer,St. Ann,Jamaica
5335,Chevelle,Stone,journalist,Lisbon,Portugal
5336,Bob,Clarke,teacher,São Luís,Brazil
5337,Mark,Watson,deejay,New York,USA
5338,Steff,Jacobs,activist,San Francisco,USA
5339,Reggie,Banton,dancer,Birmingham,UK
5340,Cameron,Higgins,writter,San Diego,USA
5341,Erin,Rodriguez,welder,St. Ann,Jamaica
5342,Ernie,Kultcha,rodie,St. Ann,Jamaica
5343,Donavan,Clarke,architect,Montego Bay,Jamaica
5344,Vinnie,EastWood,promoter,St. Ann,Jamaica
5345,Ali,Livingston,story teller,San Diego,USA
5346,Eddie,Bhing,athlete,Negril,Jamaica
5347,Tony,Cole,dancer,San Andres,Colombia
5348,Gene,Jacobs,activist,London,UK
5349,Lioness,Black,doctor,Los Angeles,USA
5350,August,Anderson,cooker,London,UK
5351,Leslie,Baker,painter,Negril,Jamaica
5352,Courtney,Bull,mix engineer,London,UK
5353,Kenroy,Echo,architect,Montego Bay,Jamaica
5354,Kaleisha,Levi,painter,Spanish Town,Jamaica
5355,Lee,Chin,designer,St. Ann,Jamaica
5356,Noel,Fraser,doctor,Montego Bay,Jamaica
5357,Jah,Asher,writter,Kingston,Jamaica
5358,Gabby,Youth,poet,St. Ann,Jamaica
5359,Aayla,London,journalist,St. Ann,Jamaica
5360,Shelly,Black,dread maker,Mexico City,Mexico
5361,Bob,Bennett,selectah,Salvador,Brazil
5362,Francis,Lawson,architect,Kingston,Jamaica
5363,Jackie,Henderson,bassist,Negril,Jamaica
5364,Desmond,Black,singer,Soweto,South Africa
5365,Lee,Sinclair,drummer,San Jose,Costa Rica
5366,Leroy,Collins,box lifter,Negril,Jamaica
5367,Ali,EastWood,dealer,Dakar,Senegal
5368,Tony,Fraser,percussionist,Negril,Jamaica
5369,Erin,Collins,percussionist,Spanish Town,Jamaica
5370,Queen,Edward,poet,Manchester,UK
5371,Taylor,Silvera,grower,New York,USA
5372,Queen,Buchanan,architect,São Luís,Brazil
5373,Horace,Trader,bassist,Spanish Town,Jamaica
5374,Andy,Jacobs,hustler,Bristol,UK
5375,Likkle,Bull,bassist,Kingston,Jamaica
5376,Benny,Brown,story teller,Rio de Janeiro,Brazil
5377,Delroy,Silvera,photographer,New York,USA
5378,Jerry,Cole,poet,Negril,Jamaica
5379,Glen,Youth,dealer,St. Ann,Jamaica
5380,Bunny,Brooks,poet,New York,USA
5381,Willy,Forbes,promoter,Negril,Jamaica
5382,Val,Watson,singer,Toronto,Canada
5383,Ashley,Brown,philosopher,New York,USA
5384,Eddie,Forrest,singer,Kingston,Jamaica
5385,Shannon,Anderson,athlete,Kingston,Jamaica
5386,Shelly,Reid,cooker,New York,USA
5387,Queen,Baker,poet,Mexico City,Mexico
5388,Ollie,Baker,activist,Paris,France
5389,Junior,25,percussionist,Salvador,Brazil
5390,August,Banks,artisan,Los Angeles,USA
5391,Vinnie,Pryce,trader,Birmingham,UK
5392,Chevelle,Banks,bassist,Lalibela,Ethiopia
5393,Clive,Palmer,welder,St. Ann,Jamaica
5394,Bunny,Bhing,box lifter,Negril,Jamaica
5395,Lloyd,Anderson,box lifter,New York,USA
5396,Vic,Prophet,dealer,Salvador,Brazil
5397,Andy,Beckford,rodie,Montego Bay,Jamaica
5398,Francis,Cooper,story teller,Negril,Jamaica
5399,Delroy,Fyah,selectah,San Jose,Costa Rica
5400,Mel,Ford,designer,New York,USA
5401,Morgan,Chin,artisan,Manchester,UK
5402,Alex,Spirit,athlete,Negril,Jamaica
5403,Lloyd,Champion,selectah,St. Ann,Jamaica
5404,Mighty,Livingston,hustler,London,UK
5405,Gene,Stone,designer,Birmingham,UK
5406,Taylor,Youth,singer,San Diego,USA
5407,Ras,Smith,photographer,Kingston,Jamaica
5408,Shelly,Forrest,promoter,Negril,Jamaica
5409,Eddie,Williams,deejay,Mexico City,Mexico
5410,Rickie,Davis,grower,Lisbon,Portugal
5411,Jean,White,story teller,Lisbon,Portugal
5412,Bertie,Richardson,activist,New York,USA
5413,Donavan,Nelson,bassist,San Jose,Costa Rica
5414,Lou,Higgins,poet,Miami,USA
5415,Ruby,Burton,photographer,New York,USA
5416,Ketty,Chambers,story teller,London,UK
5417,Ranking,Lewis,dread maker,Spanish Town,Jamaica
5418,Horace,Wise,promoter,Kingston,Jamaica
5419,Tony,West,dealer,Spanish Town,Jamaica
5420,Ruby,Hyatt,designer,Negril,Jamaica
5421,Gabby,Bhing,artisan,Bristol,UK
5422,Noel,Whales,doctor,London,UK
5423,Chloe,Baker,farmer,Negril,Jamaica
5424,Kelly,Haynes,dealer,Dakar,Senegal
5425,Benny,Jones,teacher,London,UK
5426,Eddie,Ruler,dancer,Manchester,UK
5427,Ellis,Banks,movie star,Ocho Rios,Jamaica
5428,Chevelle,Cole,artisan,Kingston,Jamaica
5429,Kimberley,Black,painter,Montego Bay,Jamaica
5430,Jean,EastWood,designer,Kingston,Jamaica
5431,Willy,Rocky,singer,Ocho Rios,Jamaica
5432,Natty,I,cooker,London,UK
5433,Vinnie,Forrest,activist,Ocho Rios,Jamaica
5434,Chloe,Vernon,dealer,Accra,Ghana
5435,Bob,Whales,movie star,Negril,Jamaica
5436,Val,Banton,athlete,Panama,Panama
5437,Tony,Smith,keyboard player,Addis Abeba,Ethiopia
5438,Don,Youth,selectah,Virgin Islands,Virgin Islands
5439,Zekiah,Lewis,trader,Ocho Rios,Jamaica
5440,Leroy,Henderson,promoter,London,UK
5441,Delroy,Cooper,farmer,Spanish Town,Jamaica
5442,Chloe,Forbes,designer,Ocho Rios,Jamaica
5443,Donavan,Crystal,developer,Panama,Panama
5444,Judy,Nelson,welder,Trinidad & Tobago,Trinidad & Tobago
5445,Phil,Francis,story teller,Negril,Jamaica
5446,Linda,Wonder,box lifter,Luanda,Angola
5447,Kimberley,Gardner,designer,Montego Bay,Jamaica
5448,Jennifer,Haynes,story teller,Mexico City,Mexico
5449,Ray,Whales,producer,Montego Bay,Jamaica
5450,Ellis,Ross,promoter,Lisbon,Portugal
5451,Danny,Forrest,welder,Lalibela,Ethiopia
5452,Jean,Whales,box lifter,San Jose,Costa Rica
5453,Andy,Ford,keyboard player,Spanish Town,Jamaica
5454,August,Johnson,architect,Negril,Jamaica
5455,Andy,Vernon,welder,Birmingham,UK
5456,Ernie,Livingston,dread maker,New York,USA
5457,Linda,Warriah,producer,Kingston,Jamaica
5458,Glen,Lewis,designer,St. Ann,Jamaica
5459,Adrian,Forbes,designer,St. Ann,Jamaica
5460,Ras,Vibes,writter,Negril,Jamaica
5461,Ricky,Winner,designer,St. Ann,Jamaica
5462,Gene,Fraser,keyboard player,Spanish Town,Jamaica
5463,Tony,Forbes,keyboard player,Trinidad & Tobago,Trinidad & Tobago
5464,Jackie,Stone,driver,Salvador,Brazil
5465,Bunny,Wallace,movie star,Toronto,Canada
5466,Lou,Ross,box lifter,Kingston,Jamaica
5467,Jennifer,Wallace,singer,New York,USA
5468,Benny,Asher,bassist,Dakar,Senegal
5469,August,Ruler,promoter,New York,USA
5470,General,White,photographer,Montego Bay,Jamaica
5471,Ruby,Star,philosopher,Montego Bay,Jamaica
5472,Adrian,Higgins,photographer,Addis Abeba,Ethiopia
5473,Delroy,White,drummer,Bristol,UK
5474,Gene,Lewis,drummer,Montego Bay,Jamaica
5475,Rickie,Grant,box lifter,Kingston,Jamaica
5476,Jean,Vernon,rodie,Kingston,Jamaica
5477,Clair,Tuffy,philosopher,Montego Bay,Jamaica
5478,Ketty,Brown,developer,Salvador,Brazil
5479,Val,Jones,grower,Montego Bay,Jamaica
5480,Ras,Richardson,doctor,Ocho Rios,Jamaica
5481,Gene,Bear,journalist,Los Angeles,USA
5482,Kelly,Johnson,producer,London,UK
5483,Mickey,Gardner,dread maker,Negril,Jamaica
5484,Tony,I,architect,Harare,Zimbabwe
5485,Aayla,Asher,doctor,Trinidad & Tobago,Trinidad & Tobago
5486,Chris,Warren,hustler,Kingston,Jamaica
5487,Jackie,McKenzie,bassist,Montego Bay,Jamaica
5488,Alex,Asher,percussionist,Lisbon,Portugal
5489,Natty,EastWood,farmer,Kingston,Jamaica
5490,Stevie,Black,athlete,Kingston,Jamaica
5491,Shannon,Pryce,selectah,Toronto,Canada
5492,Lou,Tucker,producer,Negril,Jamaica
5493,Willy,Collins,dread maker,Bristol,UK
5494,Chris,Haynes,story teller,San Diego,USA
5495,Lee,Russell,producer,Addis Abeba,Ethiopia
5496,Jean,Forrest,designer,Kingston,Jamaica
5497,Phil,Mystic,deejay,New York,USA
5498,Ras,Sterling,athlete,Negril,Jamaica
5499,Jude,Gardner,keyboard player,Mexico City,Mexico
5500,Casey,Killah,athlete,São Paulo,Brazil
5501,Horace,Killah,deejay,Lisbon,Portugal
5502,Cedella,Vernon,hustler,New York,USA
5503,Tony,Banks,painter,Montego Bay,Jamaica
5504,Ketty,Prophet,singer,Ocho Rios,Jamaica
5505,Clive,Mystic,doctor,Panama,Panama
5506,Mark,Youth,movie star,London,UK
5507,Val,Collins,deejay,London,UK
5508,Steff,Juice,singer,Montego Bay,Jamaica
5509,Sista,Campbell,athlete,London,UK
5510,Chance,Wonder,bassist,Birmingham,UK
5511,Daddy,Wallace,trader,San Andres,Colombia
5512,Connie,Levi,trader,Virgin Islands,Virgin Islands
5513,Jackie,Ward,writter,Montego Bay,Jamaica
5514,Bertie,14,percussionist,Negril,Jamaica
5515,Leslie,Henderson,trader,London,UK
5516,Jackie,Lewis,dread maker,London,UK
5517,Casey,Sterling,drummer,San Jose,Costa Rica
5518,Bunny,Bailey,hustler,Montego Bay,Jamaica
5519,Aayla,Bennett,photographer,Montego Bay,Jamaica
5520,Randy,Vibes,rodie,Kingston,Jamaica
5521,Vinnie,Wonder,hustler,Birmingham,UK
5522,Morgan,Lewis,architect,Lisbon,Portugal
5523,Brooke,Clarke,hustler,Lisbon,Portugal
5524,Queen,Wallace,philosopher,Luanda,Angola
5525,Steff,Hyatt,deejay,London,UK
5526,Sammy,Francis,painter,Negril,Jamaica
5527,Vinnie,Baker,guitarist,Ocho Rios,Jamaica
5528,Miss,Juice,dealer,New York,USA
5529,General,Prophet,producer,New York,USA
5530,Alex,Baker,deejay,Bristol,UK
5531,Lloyd,Bailey,welder,Mexico City,Mexico
5532,Ray,Moore,dread maker,Montego Bay,Jamaica
5533,Sammy,Echo,farmer,Spanish Town,Jamaica
5534,Don,Stone,rodie,Kingston,Jamaica
5535,Junior,Haynes,box lifter,London,UK
5536,Mickey,Cole,drummer,Toronto,Canada
5537,Jess,Thompson,philosopher,London,UK
5538,Morgan,Burton,cooker,Dakar,Senegal
5539,Jackie,Fisher,dealer,Negril,Jamaica
5540,Courtney,Vibes,producer,San Diego,USA
5541,Lloyd,Forrest,developer,London,UK
5542,Daryl,Black,mix engineer,São Paulo,Brazil
5543,Ernie,Hyatt,producer,Salvador,Brazil
5544,Alex,Judah,farmer,Negril,Jamaica
5545,Jennifer,Palmer,grower,Kingston,Jamaica
5546,Ras,Bull,designer,Miami,USA
5547,Lee,Chung,story teller,New York,USA
5548,Natty,Ward,percussionist,Bristol,UK
5549,Clive,Winner,driver,Virgin Islands,Virgin Islands
5550,Bob,Levi,box lifter,New York,USA
5551,Horace,Higgins,architect,St. Ann,Jamaica
5552,Sammy,Wong,percussionist,Paris,France
5553,Eddie,Moore,photographer,Kingston,Jamaica
5554,Jackie,Hold,activist,Negril,Jamaica
5555,Morgan,Beckford,athlete,Montego Bay,Jamaica
5556,Taniyah,Winner,story teller,New York,USA
5557,General,Chin,guitarist,Negril,Jamaica
5558,Jackie,Grant,mix engineer,St. Ann,Jamaica
5559,Ruby,Spirit,painter,San Diego,USA
5560,Cedella,Wise,selectah,Mexico City,Mexico
5561,Ali,Bhing,story teller,Ocho Rios,Jamaica
5562,August,Fyah,percussionist,Los Angeles,USA
5563,Don,Sinclair,activist,Lisbon,Portugal
5564,Ricky,Grant,hustler,Negril,Jamaica
5565,Courtney,Brooks,doctor,Negril,Jamaica
5566,Danny,Stephens,teacher,Paris,France
5567,Shelly,Williams,architect,Montego Bay,Jamaica
5568,Steff,Lawson,promoter,Negril,Jamaica
5569,Brooke,Champion,dread maker,St. Ann,Jamaica
5570,Junior,Wonder,architect,Paris,France
5571,Winnie,Judah,poet,Montego Bay,Jamaica
5572,Lioness,Higgins,story teller,St. Ann,Jamaica
5573,Mark,Vibez,deejay,Miami,USA
5574,Ras,Pryce,dealer,Negril,Jamaica
5575,Andy,Love,rodie,New York,USA
5576,Cameron,Brooks,cooker,Kingston,Jamaica
5577,Jude,Trader,philosopher,Negril,Jamaica
5578,Lee,Jarret,selectah,New York,USA
5579,Desmond,Banton,hustler,Lisbon,Portugal
5580,Hopeton,Kultcha,photographer,Kingston,Jamaica
5581,Mark,Jacobs,keyboard player,São Paulo,Brazil
5582,Big,Forrest,promoter,Spanish Town,Jamaica
5583,Jennifer,Rocky,driver,New York,USA
5584,Kimberley,Chung,painter,Montego Bay,Jamaica
5585,Gene,Judah,developer,São Paulo,Brazil
5586,Ollie,Fuller,producer,Addis Abeba,Ethiopia
5587,Jackie,Forrest,poet,Kingston,Jamaica
5588,Shelly,Warren,designer,Salvador,Brazil
5589,Ernie,Winner,designer,London,UK
5590,Sista,Wong,driver,São Paulo,Brazil
5591,Sammy,Banton,guitarist,Soweto,South Africa
5592,Linda,Bear,keyboard player,St. Ann,Jamaica
5593,Ray,Hylton,rodie,Dakar,Senegal
5594,Danny,EastWood,grower,Negril,Jamaica
5595,Lee,Ross,mix engineer,Spanish Town,Jamaica
5596,Donavan,Bennett,welder,Mexico City,Mexico
5597,Bagga,Russell,designer,St. Ann,Jamaica
5598,Ali,Johnson,welder,Montego Bay,Jamaica
5599,Linda,Bennett,percussionist,London,UK
5600,Tony,Trader,mix engineer,Negril,Jamaica
5601,Danny,Rocky,farmer,São Paulo,Brazil
5602,Steff,Banton,drummer,Los Angeles,USA
5603,Bagga,Killah,producer,São Paulo,Brazil
5604,Jess,Cooper,artisan,San Francisco,USA
5605,Bunny,Williams,producer,Ocho Rios,Jamaica
5606,Angel,Davidson,athlete,St. Ann,Jamaica
5607,Lou,Lawson,mix engineer,Bristol,UK
5608,Stevie,Bennett,artisan,New York,USA
5609,Erin,Bear,photographer,Montego Bay,Jamaica
5610,Miss,Brooks,producer,Spanish Town,Jamaica
5611,Phil,Powell,welder,Kingston,Jamaica
5612,Gene,Spirit,keyboard player,Spanish Town,Jamaica
5613,Mel,Kultcha,dread maker,Negril,Jamaica
5614,Mark,Ross,dealer,London,UK
5615,Lloyd,Sterling,farmer,San Francisco,USA
5616,Andy,Black,singer,San Francisco,USA
5617,Willy,Wong,grower,São Paulo,Brazil
5618,Queen,Johnson,grower,London,UK
5619,Morgan,Warriah,developer,Kingston,Jamaica
5620,Daddy,Richardson,rodie,Montego Bay,Jamaica
5621,Bob,Smith,artisan,Negril,Jamaica
5622,Sammy,Grant,developer,São Paulo,Brazil
5623,Desmond,Rodriguez,hustler,London,UK
5624,Big,Sterling,dealer,Ocho Rios,Jamaica
5625,Zekiah,Grant,architect,Kingston,Jamaica
5626,Mighty,Davidson,architect,San Jose,Costa Rica
5627,Gene,Levi,teacher,Negril,Jamaica
5628,Likkle,Baker,story teller,Salvador,Brazil
5629,Junior,Fuller,selectah,Lalibela,Ethiopia
5630,Lioness,Ranks,designer,Birmingham,UK
5631,Courtney,Francis,trader,Manchester,UK
5632,General,Ross,dancer,Panama,Panama
5633,Shannon,Reid,hustler,San Jose,Costa Rica
5634,Ashley,Chambers,deejay,Lisbon,Portugal
5635,Marion,Kultcha,designer,New York,USA
5636,Ketty,Rodriguez,mix engineer,Ocho Rios,Jamaica
5637,Taniyah,Chin,writter,Soweto,South Africa
5638,Ali,Spirit,producer,Negril,Jamaica
5639,Ruby,Warriah,philosopher,Virgin Islands,Virgin Islands
5640,Don,London,story teller,Kingston,Jamaica
5641,Taylor,Thompson,dread maker,Accra,Ghana
5642,Desmond,Asher,developer,Accra,Ghana
5643,Jude,Tuffy,athlete,Ocho Rios,Jamaica
5644,Noel,Edward,singer,Spanish Town,Jamaica
5645,Donavan,Mystic,driver,Kingston,Jamaica
5646,Willy,Prophet,journalist,Negril,Jamaica
5647,Adrian,Chung,activist,New York,USA
5648,Clair,Buchanan,mix engineer,Montego Bay,Jamaica
5649,Mighty,Higgins,movie star,Luanda,Angola
5650,Gabby,Spirit,dancer,Bristol,UK
5651,Winnie,Fyah,philosopher,Birmingham,UK
5652,Ernie,Warriah,designer,Accra,Ghana
5653,Lee,Hylton,percussionist,Montego Bay,Jamaica
5654,Brooke,Stephens,promoter,Montego Bay,Jamaica
5655,Carol,Hylton,grower,New York,USA
5656,Andy,Fisher,welder,Dakar,Senegal
5657,Chris,Thompson,producer,Negril,Jamaica
5658,Kenroy,Rocky,bassist,Spanish Town,Jamaica
5659,Ellis,Cole,writter,New York,USA
5660,Steff,Champion,activist,Bristol,UK
5661,Cedella,Haynes,farmer,Kingston,Jamaica
5662,Cherry,Vibes,cooker,Montego Bay,Jamaica
5663,Desmond,Brown,movie star,Negril,Jamaica
5664,Tony,Banks,designer,San Andres,Colombia
5665,Lee,Irie,hustler,San Francisco,USA
5666,Gene,Fyah,welder,Montego Bay,Jamaica
5667,Courtney,Stephens,farmer,San Francisco,USA
5668,Rickie,Powell,guitarist,Kingston,Jamaica
5669,Courtney,Ruler,doctor,Negril,Jamaica
5670,Ricky,Burton,story teller,Bristol,UK
5671,Gene,Asher,deejay,Los Angeles,USA
5672,Ernie,Sinclair,guitarist,Salvador,Brazil
5673,Ranking,Star,keyboard player,London,UK
5674,Linda,Banton,cooker,St. Ann,Jamaica
5675,Ras,Cooper,deejay,Addis Abeba,Ethiopia
5676,Leroy,Nelson,rodie,New York,USA
5677,Ras,Champion,box lifter,St. Ann,Jamaica
5678,Izzy,Jarret,hustler,San Jose,Costa Rica
5679,Casey,Hold,grower,Kingston,Jamaica
5680,Sammy,Killah,mix engineer,Kingston,Jamaica
5681,Ali,Jackson,photographer,Spanish Town,Jamaica
5682,Brooke,Williams,cooker,Accra,Ghana
5683,Ketty,Judah,activist,Kingston,Jamaica
5684,Ali,Vernon,dread maker,Addis Abeba,Ethiopia
5685,Izzy,Reid,promoter,New York,USA
5686,Bagga,Green,box lifter,Mexico City,Mexico
5687,Queen,Warren,selectah,London,UK
5688,Jean,Fisher,writter,New York,USA
5689,Mel,Powell,bassist,New York,USA
5690,Clive,Tucker,doctor,San Andres,Colombia
5691,Brooke,Brown,grower,Montego Bay,Jamaica
5692,Bob,Love,farmer,São Paulo,Brazil
5693,Shannon,Forbes,writter,Luanda,Angola
5694,Jackie,Juice,philosopher,Accra,Ghana
5695,Kimberley,Johnson,bassist,Bristol,UK
5696,Lee,Livingston,dread maker,Toronto,Canada
5697,Leroy,Burton,cooker,Virgin Islands,Virgin Islands
5698,Casey,Brooks,artisan,Trinidad & Tobago,Trinidad & Tobago
5699,Ruby,Sinclair,grower,London,UK
5700,Sista,Stephens,singer,Mexico City,Mexico
5701,Clair,White,cooker,New York,USA
5702,Casey,Edward,doctor,Kingston,Jamaica
5703,Gene,Tuffy,journalist,Luanda,Angola
5704,Jerry,Ford,percussionist,Birmingham,UK
5705,Chevelle,Prophet,doctor,St. Ann,Jamaica
5706,Daryl,Juice,dancer,Kingston,Jamaica
5707,Randy,Williams,dancer,San Francisco,USA
5708,Lee,Stone,hustler,Kingston,Jamaica
5709,Carol,Rocky,developer,St. Ann,Jamaica
5710,Gabby,Hold,movie star,Montego Bay,Jamaica
5711,Rickie,Youth,rodie,Lalibela,Ethiopia
5712,Kimberley,Lion,singer,São Paulo,Brazil
5713,Natty,Jarret,rodie,Kingston,Jamaica
5714,Junior,Wise,welder,Spanish Town,Jamaica
5715,Leroy,Hyatt,selectah,Negril,Jamaica
5716,Mark,Kultcha,driver,Kingston,Jamaica
5717,General,Francis,writter,Bristol,UK
5718,Steff,Russell,writter,Negril,Jamaica
5719,Kimberley,Vernon,farmer,Ocho Rios,Jamaica
5720,Mickey,Jacobs,philosopher,Montego Bay,Jamaica
5721,Ruby,Love,athlete,London,UK
5722,Marion,Vibes,promoter,Toronto,Canada
5723,Brooke,Smith,farmer,Los Angeles,USA
5724,Leslie,Beckford,keyboard player,Ocho Rios,Jamaica
5725,Ruby,Bear,welder,St. Ann,Jamaica
5726,Izzy,Vibez,farmer,Ocho Rios,Jamaica
5727,Aayla,Clarke,movie star,Montego Bay,Jamaica
5728,Andy,Spirit,dread maker,Montego Bay,Jamaica
5729,Ellis,Bailey,trader,Montego Bay,Jamaica
5730,Jude,Banton,artisan,San Jose,Costa Rica
5731,Bunny,Hylton,journalist,Montego Bay,Jamaica
5732,Randy,Grant,hustler,Montego Bay,Jamaica
5733,Ellis,Stone,athlete,Lisbon,Portugal
5734,Lioness,Fuller,journalist,Spanish Town,Jamaica
5735,Don,Higgins,producer,Negril,Jamaica
5736,Winnie,London,farmer,New York,USA
5737,Leslie,Anderson,percussionist,Trinidad & Tobago,Trinidad & Tobago
5738,Kenroy,London,cooker,Ocho Rios,Jamaica
5739,Marion,Fraser,artisan,San Jose,Costa Rica
5740,Adrian,Nelson,activist,Manchester,UK
5741,Bob,Hylton,box lifter,Montego Bay,Jamaica
5742,Judy,Richardson,dealer,London,UK
5743,Desmond,Wonder,poet,Negril,Jamaica
5744,Junior,Chambers,journalist,New York,USA
5745,Miss,Wise,promoter,San Andres,Colombia
5746,Don,Hyatt,poet,St. Ann,Jamaica
5747,Danny,Fyah,photographer,London,UK
5748,Jada,Chin,farmer,Ocho Rios,Jamaica
5749,Rickie,Lawson,bassist,San Francisco,USA
5750,Alex,Davidson,horns player,St. Ann,Jamaica
5751,Adrian,Moore,painter,Montego Bay,Jamaica
5752,Big,White,doctor,Miami,USA
5753,Big,Killah,developer,Spanish Town,Jamaica
5754,Clive,Watson,artisan,New York,USA
5755,Winnie,Black,drummer,Ocho Rios,Jamaica
5756,Eddie,Fraser,dancer,Spanish Town,Jamaica
5757,Reggie,Black,singer,New York,USA
5758,Bunny,Crystal,doctor,Montego Bay,Jamaica
5759,Chevelle,Jones,promoter,St. Ann,Jamaica
5760,Leslie,Smith,farmer,Spanish Town,Jamaica
5761,Taniyah,Grant,singer,New York,USA
5762,Leroy,Tuffy,rodie,San Diego,USA
5763,Mel,Smokey,dealer,Spanish Town,Jamaica
5764,Sammy,Bear,photographer,Kingston,Jamaica
5765,Willy,Stephens,painter,Trinidad & Tobago,Trinidad & Tobago
5766,Leroy,Chin,selectah,Montego Bay,Jamaica
5767,Big,Judah,activist,St. Ann,Jamaica
5768,General,Ruler,farmer,Panama,Panama
5769,Bertie,Forbes,dancer,New York,USA
5770,Miss,Baker,dealer,Salvador,Brazil
5771,Ketty,EastWood,painter,Ocho Rios,Jamaica
5772,Tony,Black,farmer,London,UK
5773,Aayla,Black,philosopher,New York,USA
5774,Chloe,Lion,welder,Paris,France
5775,Eddie,Fuller,drummer,St. Ann,Jamaica
5776,Brooke,West,guitarist,St. Ann,Jamaica
5777,Bertie,Wallace,painter,Montego Bay,Jamaica
5778,Ray,Collins,poet,Toronto,Canada
5779,Val,Black,designer,Montego Bay,Jamaica
5780,Bertie,Vernon,horns player,St. Ann,Jamaica
5781,Horace,Brown,designer,St. Ann,Jamaica
5782,Bunny,Johnson,guitarist,Negril,Jamaica
5783,Kimberley,Chin,painter,Montego Bay,Jamaica
5784,Ranking,Reid,deejay,Spanish Town,Jamaica
